ts,day,run_id,drone,state,x,y,z,batt,alt_fault,alt_envelope,vspeed,hspeed,batt_jump,sensor_dropout,iso_anomaly,iso_score
1780403726.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,371.578,855.535,1499.253,0.0,True,False,False,False,False,False,False,0.6091746549591773
1780403727.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,371.664,855.727,1499.593,0.0,True,False,False,False,False,False,False,0.6091746549591773
1780403727.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,371.758,855.938,1499.967,0.0,True,False,False,False,False,False,False,0.6256467270219431
1780403728.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,371.848,856.14,1500.325,0.0,True,False,False,False,False,False,False,0.6143441091317602
1780403728.607,7,stage16_20260602_184159,D1,HEIGHT_PROBE,371.93,856.323,1500.648,0.0,True,False,False,False,False,False,False,0.6561367970146611
1780403729.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,372.011,856.505,1500.971,0.0,True,False,False,False,False,False,False,0.6610058403164479
1780403729.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,372.097,856.697,1501.311,0.0,True,False,False,False,False,False,False,0.6091746549591773
1780403730.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,372.183,856.89,1501.651,0.0,True,False,False,False,False,False,False,0.6089686101953922
1780403730.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,372.269,857.082,1501.991,0.0,True,False,False,False,False,False,False,0.6091746549591773
1780403731.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,372.363,857.293,1502.365,0.0,True,False,False,False,False,False,False,0.6256467270219431
1780403731.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,372.449,857.485,1502.706,0.0,True,False,False,False,False,False,False,0.6093807694382876
1780403732.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,372.539,857.687,1503.063,0.0,True,False,False,False,False,False,False,0.6135441468986319
1780403732.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,372.625,857.879,1503.403,0.0,True,False,False,False,False,False,False,0.6091746549591773
1780403733.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,372.719,858.091,1503.777,0.0,True,False,False,False,False,False,False,0.6254351108113331
1780403733.607,7,stage16_20260602_184159,D1,HEIGHT_PROBE,372.809,858.292,1504.134,0.0,True,False,False,False,False,False,False,0.6561715451550525
1780403734.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,372.895,858.485,1504.474,0.0,True,False,False,False,False,False,False,0.6602712300649252
1780403734.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,372.981,858.677,1504.815,0.0,True,False,False,False,False,False,False,0.6093807694382876
1780403735.107,7,stage16_20260602_184159,D1,HEIGHT_PROBE,373.071,858.879,1505.172,0.0,True,False,False,False,False,False,False,0.6564396148541749
1780403735.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,373.161,859.08,1505.529,0.0,True,False,False,False,False,False,False,0.6660761656776832
1780403736.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,373.247,859.272,1505.869,0.0,True,False,False,False,False,False,False,0.6091746549591773
1780403736.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,373.341,859.484,1506.243,0.0,True,False,False,False,False,False,False,0.6254351108113331
1780403737.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,373.431,859.686,1506.6,0.0,True,False,False,False,False,False,False,0.6135441468986319
1780403737.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,373.517,859.878,1506.941,0.0,True,False,False,False,False,False,False,0.6093807694382876
1780403738.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,373.603,860.07,1507.281,0.0,True,False,False,False,False,False,False,0.6091746549591773
1780403738.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,373.693,860.272,1507.638,0.0,True,False,False,False,False,False,False,0.6135441468986319
1780403739.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,373.779,860.464,1507.978,0.0,True,False,False,False,False,False,False,0.6091746549591773
1780403739.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,373.873,860.675,1508.352,0.0,True,False,False,False,False,False,False,0.6256467270219431
1780403740.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,373.963,860.877,1508.709,0.0,True,False,False,False,False,False,False,0.6133366242156209
1780403740.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,374.053,861.079,1509.067,0.0,True,False,False,False,False,False,False,0.614136315872769
1780403741.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,374.139,861.271,1509.407,0.0,True,False,False,False,False,False,False,0.6091746549591773
1780403741.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,374.233,861.482,1509.781,0.0,True,False,False,False,False,False,False,0.6254351108113331
1780403742.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,374.324,861.684,1510.138,0.0,True,False,False,False,False,False,False,0.6137517397970228
1780403742.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,374.414,861.886,1510.495,0.0,True,False,False,False,False,False,False,0.6133366242156209
1780403743.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,374.508,862.097,1510.869,0.0,True,False,False,False,False,False,False,0.6254351108113331
1780403743.607,7,stage16_20260602_184159,D1,HEIGHT_PROBE,374.59,862.28,1511.193,0.0,True,False,False,False,False,False,False,0.6561367970146611
1780403744.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,374.684,862.491,1511.567,0.0,True,False,False,False,False,False,False,0.670058812782852
1780403744.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,374.774,862.693,1511.924,0.0,True,False,False,False,False,False,False,0.6133366242156209
1780403745.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,374.86,862.885,1512.264,0.0,True,False,False,False,False,False,False,0.6091746549591773
1780403745.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,374.95,863.087,1512.621,0.0,True,False,False,False,False,False,False,0.6133366242156209
1780403746.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,375.044,863.298,1512.995,0.0,True,False,False,False,False,False,False,0.6254351108113331
1780403746.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,375.13,863.491,1513.336,0.0,True,False,False,False,False,False,False,0.6091746549591773
1780403747.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,375.212,863.673,1513.659,0.0,True,False,False,False,False,False,False,0.6107644715567143
1780403747.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,375.302,863.875,1514.016,0.0,True,False,False,False,False,False,False,0.6133366242156209
1780403748.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,375.392,864.077,1514.373,0.0,True,False,False,False,False,False,False,0.6133366242156209
1780403748.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,375.486,864.288,1514.747,0.0,True,False,False,False,False,False,False,0.6254351108113331
1780403749.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,375.572,864.48,1515.087,0.0,True,False,False,False,False,False,False,0.6091746549591773
1780403749.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,375.666,864.692,1515.462,0.0,True,False,False,False,False,False,False,0.6250120930945288
1780403750.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,375.756,864.894,1515.819,0.0,True,False,False,False,False,False,False,0.6135441468986319
1780403750.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,375.838,865.076,1516.142,0.0,True,False,False,False,False,False,False,0.6109711239508827
1780403751.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,375.924,865.268,1516.482,0.0,True,False,False,False,False,False,False,0.6093807694382876
1780403751.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,376.01,865.46,1516.822,0.0,True,False,False,False,False,False,False,0.6093807694382876
1780403752.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,376.1,865.662,1517.179,0.0,True,False,False,False,False,False,False,0.6135441468986319
1780403752.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,376.177,865.835,1517.486,0.0,True,False,False,False,False,False,False,0.6094385089307732
1780403753.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,376.267,866.037,1517.843,0.0,True,False,False,False,False,False,False,0.6133366242156209
1780403753.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,376.357,866.239,1518.2,0.0,True,False,False,False,False,False,False,0.6133366242156209
1780403754.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,376.447,866.44,1518.557,0.0,True,False,False,False,False,False,False,0.614093229939271
1780403754.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,376.533,866.633,1518.897,0.0,True,False,False,False,False,False,False,0.6089686101953922
1780403755.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,376.627,866.844,1519.271,0.0,True,False,False,False,False,False,False,0.6254351108113331
1780403755.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,376.717,867.046,1519.629,0.0,True,False,False,False,False,False,False,0.614136315872769
1780403756.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,376.812,867.257,1520.003,0.0,True,False,False,False,False,False,False,0.6252235661769315
1780403756.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,376.906,867.469,1520.377,0.0,True,False,False,False,False,False,False,0.6252235661769315
1780403757.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,376.996,867.67,1520.734,0.0,True,False,False,False,False,False,False,0.614093229939271
1780403757.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,377.086,867.872,1521.091,0.0,True,False,False,False,False,False,False,0.6133366242156209
1780403758.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,377.176,868.074,1521.448,0.0,True,False,False,False,False,False,False,0.6133366242156209
1780403758.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,377.262,868.266,1521.789,0.0,True,False,False,False,False,False,False,0.6093807694382876
1780403759.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,377.352,868.468,1522.146,0.0,True,False,False,False,False,False,False,0.6133366242156209
1780403759.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,377.442,868.67,1522.503,0.0,True,False,False,False,False,False,False,0.6133366242156209
1780403760.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,377.537,868.881,1522.877,0.0,True,False,False,False,False,False,False,0.6252235661769315
1780403760.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,377.631,869.092,1523.251,0.0,True,False,False,False,False,False,False,0.6254351108113331
1780403761.107,7,stage16_20260602_184159,D1,HEIGHT_PROBE,377.713,869.275,1523.574,0.0,True,False,False,False,False,False,False,0.6559148679664791
1780403761.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,377.798,869.467,1523.915,0.0,True,False,False,False,False,False,False,0.6598246506782143
1780403762.107,7,stage16_20260602_184159,D1,HEIGHT_PROBE,377.88,869.65,1524.238,0.0,True,False,False,False,False,False,False,0.6559148679664791
1780403762.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,377.961,869.832,1524.561,0.0,True,False,False,False,False,False,False,0.6607822643828141
1780403763.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,378.043,870.015,1524.884,0.0,True,False,False,False,False,False,False,0.6107644715567143
1780403763.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,378.133,870.217,1525.241,0.0,True,False,False,False,False,False,False,0.6133366242156209
1780403764.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,378.223,870.418,1525.598,0.0,True,False,False,False,False,False,False,0.614093229939271
1780403764.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,378.309,870.611,1525.939,0.0,True,False,False,False,False,False,False,0.6091746549591773
1780403765.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,378.399,870.812,1526.296,0.0,True,False,False,False,False,False,False,0.614093229939271
1780403765.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,378.489,871.014,1526.653,0.0,True,False,False,False,False,False,False,0.6133366242156209
1780403766.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,378.571,871.197,1526.976,0.0,True,False,False,False,False,False,False,0.6105578890598133
1780403766.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,378.661,871.399,1527.333,0.0,True,False,False,False,False,False,False,0.6133366242156209
1780403767.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,378.751,871.6,1527.69,0.0,True,False,False,False,False,False,False,0.614093229939271
1780403767.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,378.837,871.792,1528.031,0.0,True,False,False,False,False,False,False,0.6091746549591773
1780403768.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,378.931,872.004,1528.405,0.0,True,False,False,False,False,False,False,0.6252235661769315
1780403768.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,379.017,872.196,1528.745,0.0,True,False,False,False,False,False,False,0.6089686101953922
1780403769.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,379.098,872.379,1529.068,0.0,True,False,False,False,False,False,False,0.6105578890598133
1780403769.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,379.188,872.58,1529.425,0.0,True,False,False,False,False,False,False,0.61430100862012
1780403770.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,379.283,872.792,1529.799,0.0,True,False,False,False,False,False,False,0.6252235661769315
1780403770.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,379.369,872.984,1530.139,0.0,True,False,False,False,False,False,False,0.6091746549591773
1780403771.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,379.459,873.186,1530.497,0.0,True,False,False,False,False,False,False,0.614136315872769
1780403771.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,379.54,873.368,1530.82,0.0,True,False,False,False,False,False,False,0.6110387185979433
1780403772.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,379.622,873.551,1531.143,0.0,True,False,False,False,False,False,False,0.6105578890598133
1780403772.607,7,stage16_20260602_184159,D1,HEIGHT_PROBE,379.707,873.743,1531.483,0.0,True,False,False,False,False,False,False,0.6530313840649071
1780403773.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,379.793,873.935,1531.823,0.0,True,False,False,False,False,False,False,0.6600479026028824
1780403773.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,379.883,874.137,1532.18,0.0,True,False,False,False,False,False,False,0.6133366242156209
1780403774.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,379.973,874.339,1532.538,0.0,True,False,False,False,False,False,False,0.614136315872769
1780403774.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,380.068,874.55,1532.912,0.0,True,False,False,False,False,False,False,0.6252235661769315
1780403775.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,380.154,874.742,1533.252,0.0,True,False,False,False,False,False,False,0.6091746549591773
1780403775.607,7,stage16_20260602_184159,D1,HEIGHT_PROBE,380.244,874.944,1533.609,0.0,True,False,False,False,False,False,False,0.6559956270090805
1780403776.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,380.334,875.146,1533.966,0.0,True,False,False,False,False,False,False,0.6654806028078831
1780403776.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,380.424,875.348,1534.323,0.0,True,False,False,False,False,False,False,0.6133366242156209
1780403777.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,380.514,875.549,1534.681,0.0,True,False,False,False,False,False,False,0.6147167769115949
1780403777.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,380.608,875.761,1535.055,0.0,True,False,False,False,False,False,False,0.6252235661769315
1780403778.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,380.698,875.963,1535.412,0.0,True,False,False,False,False,False,False,0.6133366242156209
1780403778.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,380.784,876.155,1535.752,0.0,True,False,False,False,False,False,False,0.6091746549591773
1780403779.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,380.874,876.357,1536.109,0.0,True,False,False,False,False,False,False,0.6133366242156209
1780403779.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,380.964,876.558,1536.466,0.0,True,False,False,False,False,False,False,0.61430100862012
1780403780.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,381.055,876.76,1536.824,0.0,True,False,False,False,False,False,False,0.6145519726976806
1780403780.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,381.14,876.952,1537.164,0.0,True,False,False,False,False,False,False,0.6100423301154175
1780403781.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,381.239,877.173,1537.555,0.0,True,False,False,False,False,False,False,0.6311494642857447
1780403781.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,381.333,877.385,1537.929,0.0,True,False,False,False,False,False,False,0.6252235661769315
1780403782.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,381.428,877.596,1538.303,0.0,True,False,False,False,False,False,False,0.6258584148329795
1780403782.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,381.522,877.807,1538.677,0.0,True,False,False,False,False,False,False,0.6260701742686684
1780403783.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,381.617,878.019,1539.052,0.0,True,False,False,False,False,False,False,0.6256467270219431
1780403783.607,7,stage16_20260602_184159,D1,HEIGHT_PROBE,381.698,878.201,1539.375,0.0,True,False,False,False,False,False,False,0.6565808804057682
1780403784.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,381.788,878.403,1539.732,0.0,True,False,False,False,False,False,False,0.6661563282430295
1780403784.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,381.882,878.615,1540.106,0.0,True,False,False,False,False,False,False,0.6258584148329795
1780403785.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,381.968,878.807,1540.446,0.0,True,False,False,False,False,False,False,0.6097932076368445
1780403785.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,382.063,879.018,1540.821,0.0,True,False,False,False,False,False,False,0.6256467270219431
1780403786.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,382.153,879.22,1541.178,0.0,True,False,False,False,False,False,False,0.6139594029345506
1780403786.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,382.239,879.412,1541.518,0.0,True,False,False,False,False,False,False,0.6097932076368445
1780403787.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,382.329,879.614,1541.875,0.0,True,False,False,False,False,False,False,0.6139594029345506
1780403787.606,7,stage16_20260602_184159,D1,HEIGHT_PROBE,382.414,879.806,1542.215,0.0,True,False,False,False,False,False,False,0.6106617638257851
1780403788.106,7,stage16_20260602_184159,D1,HEIGHT_PROBE,382.505,880.008,1542.572,0.0,True,False,False,False,False,False,False,0.6143749400220876
1780403788.607,7,stage16_20260602_184159,D1,HEIGHT_PROBE,382.595,880.21,1542.929,0.0,True,False,False,False,False,False,False,0.6566617214506683
